#,Referring page title,Referring page URL,Language,Platform,Referring page HTTP code,Domain rating,UR,Domain traffic,Referring domains,Linked domains,External links,Page traffic,Keywords,Target URL,Left context,Anchor,Right context,Redirect Chain URLs,Redirect Chain status codes,Type,Is spam,Content,Nofollow,UGC,Sponsored,Rendered,Raw,Lost status,Drop reason,Discovered status,First seen,Last seen,Lost,Author,Page type,Page category
2210.0,Page 303 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/303/?action=repository_opensearch&index_id=20&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,108.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-19 01:48:37,2025-08-19 01:48:37,2025-08-27 00:30:40,,Article > Roundup,Entertainment > Entertainment news; Shopping > Luxury goods
2211.0,Page 315 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/315/?action=repository_opensearch&index_id=181&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,41.0,69.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-05 22:58:14,2025-10-05 22:58:14,2025-10-20 17:27:43,,Listing collection > Product,Society > Relationships > Family > Parenting > Toddlers > Playroom; Shopping > Apparel > Casual apparel; Beauty > Body care > Nail care; Health > Nutrition; Entertainment > Entertainment news
2212.0,Page 302 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/302/?y&m&ct=2&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,51.0,86.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-18 07:18:12,2025-08-18 07:18:12,2025-08-26 03:10:05,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships
2213.0,Page 302 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/302/?m=m&mc=0011,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,107.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-14 08:41:39,2025-08-14 08:41:39,2025-08-22 16:31:52,,Article > Roundup,Entertainment > Entertainment news; Shopping > Luxury goods; Society
2214.0,Page 301 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/301/?keyword=%E3%82%AA%E3%82%AA%E3%83%A2%E3%83%AA%20%E3%83%90%E3%83%BC%E3%82%B9%E3%83%88g-02%20fc-p%E6%B7%B1%E5%AE%99pc%E3%83%A0%E3%82%AF&target_cat&m=keyword,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,108.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-10 10:55:10,2025-08-10 10:55:10,2025-08-18 18:42:49,,Article > Review,Entertainment > Entertainment news; Shopping > Luxury goods
2215.0,Page 307 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/307/?shop%5Bshop_cgi%5D%5Bclass%5D=2&keyword&superkey=1&ff=0&order&pic_only&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,105.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-04 05:12:13,2025-09-04 05:12:13,2025-09-19 08:47:48,,Article > Roundup,Shopping > Apparel > Casual apparel; Beauty > Body care > Nail care; Society > Relationships > Family > Parenting > Toddlers > Playroom; Health > Nutrition; Entertainment
2216.0,Page 294 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/294/?action=repository_opensearch&index_id=58&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,103.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-12 22:18:11,2025-07-12 22:18:11,2025-07-24 00:39:03,,Listing collection > Event,Entertainment > Movies > Other; Society > Relationships; Health; Shopping
2217.0,Page 283 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/283/?keyword=%E7%8B%82%E9%AC%BC&target_cat=whole&m=keyword&fm=y,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,100.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-05-29 07:07:05,2025-05-29 07:07:05,2025-06-09 12:30:58,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships; Shopping > Apparel
2218.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?action=repository_opensearch&index_id=34&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,44.0,69.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-20 07:54:09,2026-01-01 10:27:15,2026-01-16 01:25:18,,Listing collection > Product,Shopping > Apparel > Footwear; Society > Relationships; Entertainment > Entertainment news
2219.0,Page 313 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/313/?action=repository_opensearch&index_id=928&count=50&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,45.0,71.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-29 09:52:17,2025-09-29 09:52:17,2025-10-16 21:35:57,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships; Shopping > Apparel
2220.0,Page 293 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/293/?m=c&cc=0008,en,wordpress,200.0,74.0,0.0,207864.0,0.0,60.0,111.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-08 03:52:28,2025-07-08 03:52:28,2025-07-15 15:14:26,,Article > Roundup,Entertainment > Entertainment news; Shopping > Luxury goods; Society
2221.0,Page 317 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/317/?action=repository_opensearch&index_id=42&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,32.0,53.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-14 01:56:35,2025-10-14 01:56:35,2025-11-01 03:50:56,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships > Family > Parenting > Toddlers > Playroom; Shopping > Apparel
2222.0,Page 330 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/330/?action=repository_opensearch&index_id=119&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,46.0,72.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2026-01-10 16:57:07,2026-01-10 16:57:07,2026-01-25 16:37:26,,,
2223.0,Page 308 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/308/?m=m&mc=0051,en,wordpress,200.0,74.0,0.0,207864.0,0.0,56.0,94.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-10 10:44:11,2025-09-10 10:44:11,2025-09-30 14:19:28,,Article > Roundup,Entertainment > Entertainment news; Society
2224.0,Page 314 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/314/?action=repository_opensearch&index_id=38&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,48.0,84.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-01 00:47:11,2025-10-01 00:47:11,2025-10-18 17:08:34,,Article > Roundup,Beauty > Fashion > Collections; Shopping > Apparel; Society
2225.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?action=repository_opensearch&index_id=7&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,44.0,69.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-21 04:11:38,2026-01-01 18:35:20,2026-01-16 05:02:39,,Listing collection > Product,Shopping > Apparel > Casual apparel; Entertainment > Entertainment news; Beauty
2226.0,Page 315 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/315/?action=repository_opensearch&index_id=16&count=20&order=18&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,41.0,69.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-05 01:18:22,2025-10-05 01:18:22,2025-10-20 06:13:24,,Listing collection > Product,Society > Relationships > Family > Parenting > Toddlers > Playroom; Shopping > Apparel > Casual apparel; Beauty > Body care > Nail care; Health > Nutrition; Entertainment > Entertainment news
2227.0,Page 299 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/299/?action=repository_opensearch&index_id=20&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,105.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-31 12:06:40,2025-07-31 12:06:40,2025-08-10 00:52:21,,Listing collection > Product,Shopping > Luxury goods; Entertainment > Entertainment news
2228.0,Page 302 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/302/?category_phplar=2&mid=15&m=middle&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,51.0,86.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-15 17:43:09,2025-08-15 17:43:09,2025-08-23 19:55:47,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships; Shopping > Luxury goods
2229.0,Page 308 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/308/?shop%5Bshopbrand_html%5D%5Bxcode%5D&mcode&type&search&sort&money1=3001&money2=4000&prize1&company1&content1&originalcode1&category&subcategory&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,43.0,68.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-09-11 03:16:33,2025-09-11 03:16:33,2025-10-01 01:13:17,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships
2230.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?term=minilog,en,wordpress,200.0,74.0,0.0,207864.0,0.0,57.0,95.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-18 11:00:50,2025-12-30 18:31:20,2026-01-12 18:12:34,,Article > Roundup,Shopping > Luxury goods; Entertainment > Entertainment news; Society > Relationships
2231.0,Page 298 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/298/?category_php%5Blar%5D=17&mid=108&m=middle&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,55.0,105.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-07-28 04:56:15,2025-07-28 04:56:15,2025-08-06 19:49:52,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships
2232.0,Page 302 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/302/?action=repository_opensearch&index_id=18&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,108.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-08-13 18:42:17,2025-08-13 18:42:17,2025-08-22 13:43:12,,Article > Roundup,Entertainment > Entertainment news; Shopping > Luxury goods; Society
2233.0,Page 321 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/321/?category_php%5Blar%5D=22&mid=127&m=middle&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,41.0,69.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-11-05 18:25:04,2025-11-05 20:33:23,2025-12-14 19:49:15,,Article > Roundup,Entertainment > Entertainment news; Society > Relationships > Family; News > Tabloid news
2234.0,Page 284 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/284/?m=m&mc=0006&wtime=seek_to_second_number,en,wordpress,200.0,74.0,0.0,207864.0,0.0,48.0,79.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-06-03 14:02:31,2025-06-03 14:02:31,2025-06-13 08:49:21,,Listing collection > Product,Shopping > Apparel > Casual apparel; Entertainment > Entertainment news; Beauty
2235.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?term=othertreehouse&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,44.0,69.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-20 22:29:57,2026-01-01 15:27:37,2026-01-16 08:02:23,,Article > Roundup,Shopping > Apparel > Undergarments; Entertainment > Entertainment news; Beauty > Fashion > Collections; Society
2236.0,Page 331 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/331/?action=repository_opensearch&index_id=23&count=20&order=17&pn=1&wtime=%7Bseek_to_second_number%7D,en,wordpress,200.0,74.0,0.0,207864.0,0.0,42.0,70.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2026-01-15 23:41:48,2026-01-15 23:41:48,2026-01-28 14:01:35,,,
2237.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?action=repository_opensearch&index_id=8&count=20&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,42.0,70.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-23 02:23:32,2026-01-02 23:33:26,2026-01-17 22:59:48,,Article > Roundup,Shopping > Apparel > Undergarments; Entertainment > Entertainment news; Beauty > Fashion > Collections; Society
2238.0,Page 317 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/317/?category_phplar=39&mid=262&m=middle&wtime=seek_to_second_number,en,wordpress,200.0,74.0,0.0,207864.0,0.0,54.0,107.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-10-10 14:16:42,2025-10-10 14:16:42,2025-10-24 21:34:41,,Listing collection > Product,Shopping > Apparel > Footwear; Society > Relationships; Entertainment > Entertainment news
2239.0,Page 331 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/331/?action=repository_opensearch&index_id=152&count=50&order=17&pn=1,en,wordpress,200.0,74.0,0.0,207864.0,0.0,46.0,72.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2026-01-14 20:35:27,2026-01-14 20:35:27,2026-01-27 20:41:46,,,
2240.0,Page 329 – Harper's Bazaar Australia,https://harpersbazaar.com.au/page/329/?m=m&mc=0056,en,wordpress,200.0,74.0,0.0,207864.0,0.0,49.0,85.0,0.0,0.0,https://3dlook.ai/,"for the subway,” evidently resonated with the masses because, per",3DLook,", Google searches for ‘Burberry tote bag’ rose by 310",https://3dlook.me/,301,text,false,0,1,0,0,0,1,removedfromhtml,,linkfound,2025-12-27 19:25:40,2025-12-27 19:25:40,2026-01-08 12:27:03,,Article > Review,Shopping > Luxury goods; Entertainment > Entertainment news
